Run,Gen,gain,Best fit,Mean,STD,BEST SOL
0,0,78.0,92.25092391510478,10.174464579724848,30.935256844814052,"[ 9.96296324e-01 -2.79938512e-01 -1.76633034e-01 -6.94309017e-01
 -2.55177114e-01  1.09997645e-01  6.53359066e-01 -5.31129559e-01
 -1.94195249e-01  5.00344461e-01 -8.41266826e-01 -5.03006344e-01
 -6.69466589e-01  8.83441709e-01 -8.41856650e-01  7.65391042e-01
 -6.94768704e-02 -7.30232735e-01  1.94321681e-01  5.00022566e-02
  9.47132228e-01 -5.68606350e-01 -6.31220610e-01 -3.15114767e-01
 -5.07913137e-01 -2.72814420e-01  7.03036176e-01  6.92635962e-01
 -3.93806954e-01  2.60278364e-01 -8.50913889e-01  2.18238343e-01
 -1.54624821e-01  2.03985632e-01  8.84772926e-01 -9.62114040e-01
  8.03390591e-01 -9.69477328e-01  8.94405751e-02  4.38230088e-01
 -4.65831570e-01 -4.46629806e-01 -1.04177110e-01  9.52556294e-01
 -9.66863976e-01  6.19375297e-01  9.29987792e-01 -8.18352015e-01
  9.20216470e-01  3.15131777e-01 -2.84175470e-01 -2.03832846e-01
 -2.93927589e-01 -9.01287461e-01 -5.93981564e-01 -3.34385715e-01
  5.87153204e-01 -3.33763263e-01 -6.84112089e-01 -7.66035982e-02
 -2.60192324e-01 -2.71589542e-01 -3.55871240e-01 -7.67391194e-01
 -2.34907492e-01 -7.08710383e-01 -4.72027877e-01 -8.30131626e-02
  1.07162077e-01 -8.66927251e-01  3.78223010e-01  1.84083505e-02
  7.19602341e-01  4.36079929e-01 -8.48530902e-01 -1.08949167e-01
  9.39801447e-02  8.86791361e-01 -7.47341832e-01  1.48252092e-01
 -4.61021725e-01  5.70529285e-01  3.94292822e-01  3.64930823e-01
 -2.06671211e-01  2.09177198e-01  8.02345592e-01  3.28732622e-01
  3.72593477e-01  8.15221352e-01 -1.79936961e-01 -4.79199162e-01
  2.79702096e-03 -2.59854855e-01  8.78557759e-01 -6.13278029e-01
  7.13594789e-01  2.75178778e-01  5.35393401e-01 -7.61866355e-01
  6.86953691e-01 -6.64135810e-01 -2.29161455e-01  8.16555661e-01
 -3.96372549e-01  4.88783172e-02  1.48832954e-01  8.70381595e-01
  1.40974174e-01  6.78577893e-01 -5.36300971e-01 -9.42595228e-01
 -6.50608721e-01  7.86005429e-02  8.29527093e-01 -2.99443533e-01
  4.79820427e-02 -3.22659774e-01  5.01005182e-04  5.63582517e-01
 -7.88664774e-01 -7.78487112e-01  9.56602077e-01  9.53464237e-01
  6.90037752e-01 -3.76055704e-02 -2.87719159e-01 -5.86267649e-01
  6.79927910e-01  1.04874874e-01  7.43690402e-01 -7.36850162e-01
  5.25114183e-01 -1.44586454e-01 -4.21240060e-01  6.48413327e-01
  7.51502341e-01  9.18945284e-01  5.08347491e-01 -4.56331319e-01
 -9.60266687e-02  6.25145779e-01 -1.17601836e-01 -3.84921761e-01
  4.76565498e-01 -9.19398553e-01 -9.22614654e-01  9.74493061e-01
 -9.35686685e-01  3.75284868e-01 -4.41563556e-01 -7.91483205e-01
 -7.75742545e-01 -3.56954493e-01  7.46017301e-01  1.44987939e-01
  4.80461199e-01 -2.69153510e-01 -3.16693443e-01  1.53412814e-01
 -6.68328237e-01  8.36609503e-02 -4.18812571e-01  6.55124560e-01
 -1.85796645e-01 -8.22592943e-01 -9.81460992e-01  9.54893057e-01
  2.75022142e-01  8.41805508e-01 -8.80848260e-01 -4.50643569e-01
 -9.08601651e-01 -5.62290762e-01 -4.66430891e-01  5.08038711e-01
 -5.86534266e-01 -5.49209162e-01  3.61390941e-01 -2.32604071e-01
  3.74730858e-01  9.46119417e-01 -9.35976199e-01 -1.99171599e-01
  2.50608448e-02 -2.56371859e-01 -9.49665070e-01 -6.79878231e-01
  8.90622344e-01 -5.76762639e-01  6.14285739e-01  2.97040906e-01
 -3.02174822e-01 -3.39927741e-01  7.01736640e-01 -5.14909298e-01
 -4.51579270e-01 -1.43351168e-01 -6.67039299e-01  2.99687205e-01
 -7.10091430e-01 -6.96496006e-02  5.33525941e-01 -5.31696830e-01
 -5.93453576e-01 -2.04940757e-01  8.59314700e-01 -7.07393741e-01
  2.22564739e-01 -9.22292273e-01 -2.75115279e-02 -6.88188125e-01
 -3.03266626e-01  2.72110376e-01 -6.22016777e-01  8.97317498e-01
 -6.43687558e-01  2.66411663e-01  2.05191102e-01  3.71060660e-01
 -8.55821733e-01 -9.89354299e-01  4.07670875e-01 -2.96564710e-01
  3.19016910e-01 -1.73717261e-01 -8.67190467e-01  6.85829138e-01
  9.21474400e-01  6.27730577e-01  5.32158100e-01 -6.61527976e-01
 -8.45508512e-01 -3.13062587e-01  3.24273648e-01  6.95897695e-01
  3.78803142e-02  1.84947327e-01  2.99116040e-01 -7.86240318e-01
 -6.77575124e-01  6.26468187e-01  7.81302582e-01 -8.47279276e-01
  2.38384195e-01 -1.06554164e-01  8.79959404e-01 -3.22270087e-01
  4.58213643e-01  4.03936579e-01  1.04632750e-01  3.99504759e-01
  2.77389594e-01  6.99550677e-01 -3.12210279e-01 -4.71642871e-01
  4.28240763e-01 -7.98556266e-01 -9.87825015e-01  3.85169620e-01
 -9.56927831e-01 -1.48399471e-02  5.10342067e-01  8.30634580e-01
 -5.00550206e-01]"
0,1,78.0,92.25092391510478,24.32670150898824,38.61258082640779,"[ 9.96296324e-01 -2.79938512e-01 -1.76633034e-01 -6.94309017e-01
 -2.55177114e-01  1.09997645e-01  6.53359066e-01 -5.31129559e-01
 -1.94195249e-01  5.00344461e-01 -8.41266826e-01 -5.03006344e-01
 -6.69466589e-01  8.83441709e-01 -8.41856650e-01  7.65391042e-01
 -6.94768704e-02 -7.30232735e-01  1.94321681e-01  5.00022566e-02
  9.47132228e-01 -5.68606350e-01 -6.31220610e-01 -3.15114767e-01
 -5.07913137e-01 -2.72814420e-01  7.03036176e-01  6.92635962e-01
 -3.93806954e-01  2.60278364e-01 -8.50913889e-01  2.18238343e-01
 -1.54624821e-01  2.03985632e-01  8.84772926e-01 -9.62114040e-01
  8.03390591e-01 -9.69477328e-01  8.94405751e-02  4.38230088e-01
 -4.65831570e-01 -4.46629806e-01 -1.04177110e-01  9.52556294e-01
 -9.66863976e-01  6.19375297e-01  9.29987792e-01 -8.18352015e-01
  9.20216470e-01  3.15131777e-01 -2.84175470e-01 -2.03832846e-01
 -2.93927589e-01 -9.01287461e-01 -5.93981564e-01 -3.34385715e-01
  5.87153204e-01 -3.33763263e-01 -6.84112089e-01 -7.66035982e-02
 -2.60192324e-01 -2.71589542e-01 -3.55871240e-01 -7.67391194e-01
 -2.34907492e-01 -7.08710383e-01 -4.72027877e-01 -8.30131626e-02
  1.07162077e-01 -8.66927251e-01  3.78223010e-01  1.84083505e-02
  7.19602341e-01  4.36079929e-01 -8.48530902e-01 -1.08949167e-01
  9.39801447e-02  8.86791361e-01 -7.47341832e-01  1.48252092e-01
 -4.61021725e-01  5.70529285e-01  3.94292822e-01  3.64930823e-01
 -2.06671211e-01  2.09177198e-01  8.02345592e-01  3.28732622e-01
  3.72593477e-01  8.15221352e-01 -1.79936961e-01 -4.79199162e-01
  2.79702096e-03 -2.59854855e-01  8.78557759e-01 -6.13278029e-01
  7.13594789e-01  2.75178778e-01  5.35393401e-01 -7.61866355e-01
  6.86953691e-01 -6.64135810e-01 -2.29161455e-01  8.16555661e-01
 -3.96372549e-01  4.88783172e-02  1.48832954e-01  8.70381595e-01
  1.40974174e-01  6.78577893e-01 -5.36300971e-01 -9.42595228e-01
 -6.50608721e-01  7.86005429e-02  8.29527093e-01 -2.99443533e-01
  4.79820427e-02 -3.22659774e-01  5.01005182e-04  5.63582517e-01
 -7.88664774e-01 -7.78487112e-01  9.56602077e-01  9.53464237e-01
  6.90037752e-01 -3.76055704e-02 -2.87719159e-01 -5.86267649e-01
  6.79927910e-01  1.04874874e-01  7.43690402e-01 -7.36850162e-01
  5.25114183e-01 -1.44586454e-01 -4.21240060e-01  6.48413327e-01
  7.51502341e-01  9.18945284e-01  5.08347491e-01 -4.56331319e-01
 -9.60266687e-02  6.25145779e-01 -1.17601836e-01 -3.84921761e-01
  4.76565498e-01 -9.19398553e-01 -9.22614654e-01  9.74493061e-01
 -9.35686685e-01  3.75284868e-01 -4.41563556e-01 -7.91483205e-01
 -7.75742545e-01 -3.56954493e-01  7.46017301e-01  1.44987939e-01
  4.80461199e-01 -2.69153510e-01 -3.16693443e-01  1.53412814e-01
 -6.68328237e-01  8.36609503e-02 -4.18812571e-01  6.55124560e-01
 -1.85796645e-01 -8.22592943e-01 -9.81460992e-01  9.54893057e-01
  2.75022142e-01  8.41805508e-01 -8.80848260e-01 -4.50643569e-01
 -9.08601651e-01 -5.62290762e-01 -4.66430891e-01  5.08038711e-01
 -5.86534266e-01 -5.49209162e-01  3.61390941e-01 -2.32604071e-01
  3.74730858e-01  9.46119417e-01 -9.35976199e-01 -1.99171599e-01
  2.50608448e-02 -2.56371859e-01 -9.49665070e-01 -6.79878231e-01
  8.90622344e-01 -5.76762639e-01  6.14285739e-01  2.97040906e-01
 -3.02174822e-01 -3.39927741e-01  7.01736640e-01 -5.14909298e-01
 -4.51579270e-01 -1.43351168e-01 -6.67039299e-01  2.99687205e-01
 -7.10091430e-01 -6.96496006e-02  5.33525941e-01 -5.31696830e-01
 -5.93453576e-01 -2.04940757e-01  8.59314700e-01 -7.07393741e-01
  2.22564739e-01 -9.22292273e-01 -2.75115279e-02 -6.88188125e-01
 -3.03266626e-01  2.72110376e-01 -6.22016777e-01  8.97317498e-01
 -6.43687558e-01  2.66411663e-01  2.05191102e-01  3.71060660e-01
 -8.55821733e-01 -9.89354299e-01  4.07670875e-01 -2.96564710e-01
  3.19016910e-01 -1.73717261e-01 -8.67190467e-01  6.85829138e-01
  9.21474400e-01  6.27730577e-01  5.32158100e-01 -6.61527976e-01
 -8.45508512e-01 -3.13062587e-01  3.24273648e-01  6.95897695e-01
  3.78803142e-02  1.84947327e-01  2.99116040e-01 -7.86240318e-01
 -6.77575124e-01  6.26468187e-01  7.81302582e-01 -8.47279276e-01
  2.38384195e-01 -1.06554164e-01  8.79959404e-01 -3.22270087e-01
  4.58213643e-01  4.03936579e-01  1.04632750e-01  3.99504759e-01
  2.77389594e-01  6.99550677e-01 -3.12210279e-01 -4.71642871e-01
  4.28240763e-01 -7.98556266e-01 -9.87825015e-01  3.85169620e-01
 -9.56927831e-01 -1.48399471e-02  5.10342067e-01  8.30634580e-01
 -5.00550206e-01]"
0,2,82.0,92.64704041507838,28.79913197386616,38.94345236935182,"[ 0.23744951  0.2039225  -0.27662182 -0.20662807  0.09569203 -0.35656021
  0.08595968  0.22463102 -0.07527414 -0.35116081  0.19515906  0.19530008
 -0.44891107 -0.86846069  0.17314971  0.79100029 -0.01456825 -0.72335212
  1.01860015 -0.20901656  0.04110458  0.53204986 -1.03955745  0.16707486
 -0.26693022  0.03107221 -0.29244331  0.06136394 -0.16448053  0.21861136
 -0.03863471  0.11525094 -0.48475715 -0.07592967 -0.22982217 -0.30906788
  1.0231923  -0.36082672  0.24414627 -0.08399281 -0.13240511 -0.47481249
 -0.58891065  0.23786103  0.32154344  0.56012366 -0.02843071 -0.27455857
  0.6739493   0.14776176  0.05581888  0.07154367  0.33887789 -1.21695016
 -0.2038931  -0.48548887  0.82891795  0.17895395  0.59617145  0.09919751
 -0.20179028  0.52209614  0.36980564  0.13602179  0.08394561 -0.02607967
  0.21970401 -0.05245209  0.78292284 -0.72728315  0.20271342 -0.27525038
 -0.29732562 -0.36042622 -0.52193242  0.24473327 -0.35655854  0.30453382
 -0.42063284  0.3382288   0.61509509  0.4945153   0.00687651  0.04278392
 -0.29662378 -0.3177768   0.47066997  0.23835449  0.27171403  0.17352169
  0.42203539 -0.32034255  0.03999692  0.67740957  0.05445767 -0.03669353
  0.35088347  0.4324445   0.31897216 -0.15658886  0.21820043 -0.07468383
  0.212706    0.69090446 -0.13382261 -0.48842538  0.27396743  1.60242964
  0.54692291 -0.03080285  0.42037658 -0.53132988 -0.20792968  0.15529862
 -0.26884595 -0.00803697  0.78052471 -0.03117828  0.07550194 -0.15167998
 -0.76156071 -0.49809515  0.61030472  0.10482957  0.28311344 -0.28107002
  0.0689959  -0.28369588 -0.06110579  0.07954173  0.09261228 -0.40081613
  0.12489394  0.00370887 -0.47346156 -0.05266642  0.2576422   0.236082
  0.20966493  1.05499286 -0.02985598 -0.04296058 -0.15751989 -0.65489852
  0.68477689 -0.50717926 -0.43222551  1.24859816 -0.34390596  0.22258229
  0.18752039 -0.2150589  -0.48181301  0.16869541  0.33245414  0.52320687
  0.019985   -0.21358339  0.81579971  0.08011773  0.27888836  0.64972694
 -0.22896804  0.02023285 -0.2683297  -0.06542739 -0.04928124  0.16501912
  1.51564933  0.30677825 -0.75622875 -0.7674409  -0.12275851 -0.27427323
 -0.4930036  -0.00920409 -0.52334201 -0.21179353  0.19527707  0.68139834
 -0.38934703  0.51693293  0.38624754 -0.05503132  0.58907169  0.21201173
 -0.55959874  0.88381206 -0.08907374 -0.38301     0.5160296   0.15378888
 -0.05122281 -0.09419179  0.29568811 -0.04839989  0.15781645  0.56856629
 -1.28582886  0.28789114  0.30019793 -0.05468784  0.8727156   0.06882558
 -0.31667845  0.2462436   0.07700307 -0.22894122 -0.71537189 -0.48741938
 -0.49053179 -0.77471733 -0.34754327  0.39357181 -0.01749761  0.04148574
  0.01055294 -0.39736826 -0.09870369 -0.03399766  0.10210087 -0.38709452
  0.41988484  0.83360807  0.1757279  -0.11675738 -1.16627155  0.61516552
  0.63478494 -0.2928736   0.29939746 -0.19473242  0.02233971  0.02782548
 -0.39684371 -0.06310643  0.20577298  0.38795547  0.513753   -0.11980846
 -0.30757346 -0.69385787  0.2272052  -0.44910116  1.33092071 -0.09878954
  0.96123275 -0.38756884  0.37961375  0.13448006 -0.12734164 -0.98248176
  0.50233501  0.53314941  0.48210811 -0.19654811  0.15993178  0.05759653
  0.06217598  0.07495388  0.61226208  0.12942976 -0.34121584  0.29138043
 -0.26182375]"
0,3,82.0,92.64704041507838,48.1314889935689,38.468181267191476,"[ 0.23744951  0.2039225  -0.27662182 -0.20662807  0.09569203 -0.35656021
  0.08595968  0.22463102 -0.07527414 -0.35116081  0.19515906  0.19530008
 -0.44891107 -0.86846069  0.17314971  0.79100029 -0.01456825 -0.72335212
  1.01860015 -0.20901656  0.04110458  0.53204986 -1.03955745  0.16707486
 -0.26693022  0.03107221 -0.29244331  0.06136394 -0.16448053  0.21861136
 -0.03863471  0.11525094 -0.48475715 -0.07592967 -0.22982217 -0.30906788
  1.0231923  -0.36082672  0.24414627 -0.08399281 -0.13240511 -0.47481249
 -0.58891065  0.23786103  0.32154344  0.56012366 -0.02843071 -0.27455857
  0.6739493   0.14776176  0.05581888  0.07154367  0.33887789 -1.21695016
 -0.2038931  -0.48548887  0.82891795  0.17895395  0.59617145  0.09919751
 -0.20179028  0.52209614  0.36980564  0.13602179  0.08394561 -0.02607967
  0.21970401 -0.05245209  0.78292284 -0.72728315  0.20271342 -0.27525038
 -0.29732562 -0.36042622 -0.52193242  0.24473327 -0.35655854  0.30453382
 -0.42063284  0.3382288   0.61509509  0.4945153   0.00687651  0.04278392
 -0.29662378 -0.3177768   0.47066997  0.23835449  0.27171403  0.17352169
  0.42203539 -0.32034255  0.03999692  0.67740957  0.05445767 -0.03669353
  0.35088347  0.4324445   0.31897216 -0.15658886  0.21820043 -0.07468383
  0.212706    0.69090446 -0.13382261 -0.48842538  0.27396743  1.60242964
  0.54692291 -0.03080285  0.42037658 -0.53132988 -0.20792968  0.15529862
 -0.26884595 -0.00803697  0.78052471 -0.03117828  0.07550194 -0.15167998
 -0.76156071 -0.49809515  0.61030472  0.10482957  0.28311344 -0.28107002
  0.0689959  -0.28369588 -0.06110579  0.07954173  0.09261228 -0.40081613
  0.12489394  0.00370887 -0.47346156 -0.05266642  0.2576422   0.236082
  0.20966493  1.05499286 -0.02985598 -0.04296058 -0.15751989 -0.65489852
  0.68477689 -0.50717926 -0.43222551  1.24859816 -0.34390596  0.22258229
  0.18752039 -0.2150589  -0.48181301  0.16869541  0.33245414  0.52320687
  0.019985   -0.21358339  0.81579971  0.08011773  0.27888836  0.64972694
 -0.22896804  0.02023285 -0.2683297  -0.06542739 -0.04928124  0.16501912
  1.51564933  0.30677825 -0.75622875 -0.7674409  -0.12275851 -0.27427323
 -0.4930036  -0.00920409 -0.52334201 -0.21179353  0.19527707  0.68139834
 -0.38934703  0.51693293  0.38624754 -0.05503132  0.58907169  0.21201173
 -0.55959874  0.88381206 -0.08907374 -0.38301     0.5160296   0.15378888
 -0.05122281 -0.09419179  0.29568811 -0.04839989  0.15781645  0.56856629
 -1.28582886  0.28789114  0.30019793 -0.05468784  0.8727156   0.06882558
 -0.31667845  0.2462436   0.07700307 -0.22894122 -0.71537189 -0.48741938
 -0.49053179 -0.77471733 -0.34754327  0.39357181 -0.01749761  0.04148574
  0.01055294 -0.39736826 -0.09870369 -0.03399766  0.10210087 -0.38709452
  0.41988484  0.83360807  0.1757279  -0.11675738 -1.16627155  0.61516552
  0.63478494 -0.2928736   0.29939746 -0.19473242  0.02233971  0.02782548
 -0.39684371 -0.06310643  0.20577298  0.38795547  0.513753   -0.11980846
 -0.30757346 -0.69385787  0.2272052  -0.44910116  1.33092071 -0.09878954
  0.96123275 -0.38756884  0.37961375  0.13448006 -0.12734164 -0.98248176
  0.50233501  0.53314941  0.48210811 -0.19654811  0.15993178  0.05759653
  0.06217598  0.07495388  0.61226208  0.12942976 -0.34121584  0.29138043
 -0.26182375]"
0,4,82.0,92.69061166337202,49.72448427825404,37.9725750569444,"[-8.34918588e-01  3.03006023e-01 -3.44361405e-01 -7.71807301e-01
 -4.91125224e-02  1.67163622e-01 -3.67259056e-01  2.06368020e-01
 -4.43658830e-01 -5.75027584e-02 -2.23254227e-01  2.78260937e-01
 -1.71566497e-01  3.27711896e-01  2.45836029e-02 -4.25962021e-01
  6.41257031e-01 -1.32149511e-01 -3.23727828e-02  1.75457657e-01
 -1.02530870e-01  8.32339850e-02  5.74221718e-01 -5.26960320e-02
  1.36458455e-01 -3.44027096e-01 -3.19909779e-01  8.60492668e-01
  3.45741666e-01  3.89282251e-02  1.06409761e-02  1.92977514e-01
 -8.66676635e-02  2.00255314e-01 -2.20441371e-01 -3.08963811e-01
  7.34023976e-02 -9.87285396e-02  3.84743360e-02  1.01395795e-01
 -1.33891211e-01  3.19998540e-02 -8.89400497e-02  3.87229109e-01
 -4.61099595e-01  1.90267485e-01  1.65210987e-02 -7.59617966e-02
  1.62298109e-01 -5.54822773e-01 -1.23796057e-01 -3.23771809e-01
  1.19230351e+00 -3.83300972e-02  2.22556673e-02 -2.40851093e-01
  3.92635432e-01 -4.30736148e-01  4.66708461e-03 -6.20377845e-01
 -1.44720828e-01  4.84894501e-02  2.03407092e-02 -4.44279244e-03
  1.82552780e-01 -7.60373319e-01 -3.61176507e-01  2.98686259e-03
 -1.53842409e-01 -3.83839003e-01 -5.15558633e-03 -4.85694341e-01
  3.85026692e-01  2.22223820e-01 -8.21125111e-05 -7.08163319e-02
  1.10423241e-01  1.53590831e-01 -2.11020504e-01 -1.36755954e-02
 -7.37630711e-01  7.93858234e-02  4.27685043e-01 -6.26873775e-01
  3.29760348e-02  4.56328874e-01 -4.22426228e-02  1.02882955e-01
 -3.57955731e-01  2.58150751e-01 -8.93061582e-01 -5.31485322e-01
 -4.48193014e-01 -1.63601073e-01  1.71101376e-01 -1.34017827e+00
  1.80246943e-01  2.57764863e-01  7.76511562e-01  7.18684687e-02
  2.09945550e-01 -6.76265485e-01 -1.61867347e-01 -3.99313106e-01
  3.60926425e-01 -2.34023555e-02  1.42113310e-01  2.75298434e-01
  1.65563388e-01  4.35136348e-01  9.64621880e-03 -8.70892189e-01
  9.08257580e-02  7.90733174e-02  1.11889831e-01  9.50175406e-01
 -5.95830204e-02 -1.89415315e-01 -7.67860540e-03  5.89108903e-01
 -2.57808703e-01  1.58976705e-01 -4.18279124e-01  6.44291150e-01
 -5.51254693e-01  6.19679401e-01  1.73335946e-01 -2.83229203e-01
  4.09546780e-01  4.75758845e-03  1.31944860e+00 -2.41321724e-01
  1.03714981e-01  2.48228330e-02 -2.63493129e-01  2.09385382e-02
 -3.69127419e-01  1.06357355e-01  4.61641481e-03  3.43728460e-02
  4.37699906e-01 -3.13345682e-01  7.12929429e-01  1.43684148e-01
  2.72165250e-02 -3.96449977e-01 -2.26072569e-01 -6.24328018e-02
 -6.53137328e-01  5.10456024e-01  1.37246187e-01  1.01515672e-01
 -1.30669062e+00 -3.18182147e-01  3.89838965e-02 -2.51690134e-01
 -9.92508385e-02  1.25699541e-02 -3.61093365e-01  1.08616319e-01
 -7.79691762e-01  2.55277546e-01  2.01388191e-01 -2.16215496e-01
 -1.22682182e-02 -2.64190173e-01 -2.88642207e-01  9.30280276e-02
  6.72336027e-02 -8.06668571e-02 -1.30573656e-01 -6.08431636e-01
 -2.71582674e-01 -4.41079613e-01 -4.83792821e-01 -2.12609382e-01
 -3.85694342e-02 -1.70999753e-01 -1.15299099e-02  5.11315886e-02
  4.65968061e-01  3.50408488e-01 -2.00850847e-02  1.19274193e-01
 -7.05146595e-02  8.86473764e-04  7.67751720e-01 -3.54049406e-01
 -4.61999975e-01 -4.75420602e-01 -1.41195839e-01 -3.79538913e-01
 -3.61609953e-02 -5.40996922e-02 -2.78195214e-01  6.25078897e-01
 -1.54294795e-01 -4.22806090e-01 -2.13137611e-01 -1.58342014e-01
 -1.13167544e+00 -2.10530032e-01  6.99466306e-02 -1.09956777e+00
 -5.04507702e-01 -4.18110361e-01  1.30443008e-01 -1.44085224e+00
 -6.01144768e-02 -2.62053289e-01 -6.38693453e-01 -3.89854460e-01
 -4.13172679e-02  2.35204874e-01 -9.99577209e-02  3.21422587e-01
  5.71783870e-01  6.11079392e-01  2.24541204e-01 -1.22591006e-01
  5.09457192e-01 -5.08016108e-01  8.40516939e-01  7.18471127e-01
  2.51655389e-01 -4.76790675e-01 -8.67429711e-01  1.64958002e-02
  1.70774529e-01  1.75003194e-01  1.45184341e-01 -2.61917369e-01
 -1.77922120e-01 -2.02420918e-01  6.22104684e-01 -6.25616963e-01
  1.20158874e-01 -2.68068903e-01  1.57358980e-01 -4.33960425e-01
 -1.83093939e-01 -1.06207964e-01  3.82600289e-01 -2.23095608e-01
  3.13667650e-01 -2.49939978e-01  6.14762384e-01 -4.16288820e-01
 -2.86324895e-01  7.91965256e-01 -8.43684599e-03  6.68160691e-01
 -2.08246922e-02 -6.08788198e-02 -4.80438425e-01  6.31691325e-02
  1.11093824e+00  1.00329734e-01  1.10899279e-01 -2.77115968e-01
 -2.56712068e-02 -1.33176986e-01  8.68341920e-02  6.17557997e-01
 -8.44327376e-02]"
1,0,70.0,91.49061166337202,13.591142972825883,35.07408123523083,"[ 0.3726103   0.34425744 -0.13406091 -0.28626109  0.88079438 -0.79891014
  0.88242639 -0.38561631  0.03211639  0.87173214 -0.28999069  0.39473927
 -0.80027419 -0.26880595 -0.21872686 -0.84522249 -0.59665012 -0.52693404
 -0.43699957  0.04812954  0.12744378  0.7484761   0.82971514 -0.97902199
  0.99507051 -0.60604726  0.66169678  0.28957544 -0.82766116 -0.37304225
 -0.43842699  0.73649205  0.45802054  0.69374393  0.13723902 -0.4510457
  0.54172845 -0.09120627  0.84178778  0.34174393 -0.17073501  0.69631582
  0.46381662 -0.37097138  0.57781681 -0.19963266 -0.21870741 -0.96937891
 -0.62474699  0.62518508  0.28113921 -0.92036591 -0.06768126 -0.70523577
  0.74036864 -0.37350879  0.68678288  0.5865931  -0.08584337  0.16015022
  0.5533243   0.23275733 -0.79341431  0.13852614  0.78630648  0.59189432
 -0.92749466  0.81788818  0.23730643 -0.75010355 -0.07877066 -0.24770269
 -0.81554812  0.99042342 -0.24499295  0.18362452 -0.1900762  -0.07994104
  0.51554101  0.15398336 -0.76300605  0.45280829 -0.86125872  0.79883754
 -0.73564613 -0.64896643  0.85758254  0.67116282  0.94149375  0.68959572
  0.75638295  0.92123691 -0.02220229 -0.14517018  0.86837613 -0.90459994
 -0.25108009  0.40105104 -0.33832611  0.53331359 -0.79516411 -0.00853811
 -0.0879292   0.9634016  -0.96145568 -0.21080777  0.29773272 -0.4839339
  0.52687399  0.01149316  0.93959694  0.02061302 -0.15239188 -0.38969004
  0.31254865 -0.79267189  0.0690447  -0.84426559 -0.18930599  0.31827977
 -0.15707778 -0.19365484  0.71364032  0.35462488 -0.59997311 -0.32991383
 -0.16579015 -0.25806328 -0.29974597  0.63787787 -0.28028452  0.42298384
 -0.72305827  0.04595907 -0.47502681  0.73432928 -0.93598303 -0.72827121
  0.74171496  0.00705401  0.10414441 -0.66886687 -0.1598603   0.18559412
 -0.00437301 -0.24115522 -0.55711673  0.42761098  0.97049271 -0.77322844
  0.81602184 -0.09958436  0.91953827 -0.05157644  0.52232805 -0.96693134
  0.80533271 -0.25024799 -0.15600745  0.03789042  0.42239438 -0.129886
 -0.69062766  0.52191765  0.11420855 -0.50541803  0.43779634 -0.70447176
 -0.60547315 -0.84105026  0.11044169  0.34492544 -0.38292688  0.39828577
 -0.05300051 -0.42598645  0.78577612 -0.48683316 -0.73507005 -0.14649004
 -0.62591122 -0.84751706 -0.72659146  0.59776316 -0.06759892  0.20554687
  0.18068907  0.21019198 -0.36100569  0.96788199  0.91180846 -0.51489567
  0.21389246  0.54933586 -0.8642255   0.5403169   0.55106199 -0.4728638
  0.00960325 -0.70776838  0.48119796  0.85388147  0.4913124   0.33963468
  0.19832929 -0.96955815  0.39110695 -0.38282545 -0.94703368  0.86066946
  0.74452261 -0.60627114  0.73313204  0.92509295  0.21303557 -0.97296922
  0.9842138   0.73732756  0.71733346 -0.6866336  -0.72705641 -0.70335239
  0.45889948  0.54969918  0.38343267  0.90934106 -0.7097565   0.4466868
 -0.51473156 -0.65123326 -0.57189589  0.62692404  0.56579445 -0.02947714
 -0.15608685 -0.96131248 -0.88898169 -0.35882573  0.88061033 -0.07429999
  0.44981813  0.88122096  0.22693087 -0.57571975  0.41828192 -0.81642164
  0.47929378 -0.15560907  0.77560562  0.60417855  0.3415802  -0.03353577
 -0.46591606  0.77951307 -0.7134292   0.4836134  -0.32395702 -0.09711197
 -0.36808416  0.22129608  0.79928104  0.17171421 -0.93802688 -0.72820912
  0.74955563]"
